title,x,y,cluster
Best resources to improve session_state and app flow understanding,38.290607,61.014492,2
Streamlit line chart doesn't recognize number field in Google sheet,-30.170614,-62.579803,3
"Unable to record a screencast Chrome, Firefox",-38.2663,2.665123,1
Incorrect padding,29.968582,-9.891468,4
Go to another page using a button,23.807522,30.843344,0
1.12.1: replacement technique for my debug method?,-9.523462,35.036945,1
St.code with line numbers and line highlighting,3.3527963,15.491856,5
Dependent Selectbox with json nested file,80.87946,3.5717103,7
How to prevent re-loading of streamlit page again and again?,-27.445547,-17.090584,9
User authentication,1.4795038,55.073444,4
Streamlit branding in link previews…,-52.07228,-50.09814,9
Set tab title to something other than “Streamlit”,-5.097649,-24.271933,9
Can’t predict with Keras model,-52.81349,50.89721,1
Cannot install Streamlit,-82.27234,-6.0446625,9
Not getting the contents displayed,13.263433,-1.3361809,1
St.dataframe is unvisable in one of my machine,38.14104,-58.388565,8
Variable update in for cycle,37.27027,54.61952,2
Trick - Simple MultPage,14.109431,29.646503,4
ImportError with Streamlit Sharing,-79.07482,-15.624837,9
Is there a way to quickly show big data based on input from user?,3.2922854,-38.318596,5
Yolov5 on Streamlit,-45.251743,7.9343867,9
Adding an introduction page without using mutiple pages or radio button,17.00193,32.812428,4
Streamlit App not loading,-54.26042,-8.697023,9
Rebooting(clearing memory) of an app on a schedule,11.054969,53.646248,2
Function trigger after change in streamlit upload,-33.433895,-18.553356,9
Accessing session_info in 1.12+,25.15433,66.95496,2
How to load animation from local disk?,-2.1162329,9.413106,2
Display label-like values in DataFrames,32.15452,-59.251503,8
Is it possible to set default tab view for st.tabs?,22.48782,12.718001,4
Scrollbar missing from sidebar in firefox after updating to version 1.12,41.964096,-4.139739,4
How preventing blemishes on the contour plot,-14.634591,-83.34596,3
Create an new table after user clicks on a row of initial table,58.51271,-7.381438,0
How to be included by search engines?,2.5716023,-24.070353,4
St.cache error on np.mgrid,-4.516589,83.54304,1
Error Dissabling Issue,-21.346132,35.986683,1
Validation using streamlit widget,-11.121019,-29.063324,9
Button triggered changes another variable,35.930878,40.13017,0
Allow access to sessionStorage and localStorage,30.302902,65.95005,2
Use local file path to access the file when the app is on the air,-33.270935,60.839153,6
Streamlit Version 1.12 Bug?,-53.616604,-20.462322,9
How to change the color of the st.download button,-15.859601,6.5999937,0
File_uploader Error,-38.641304,75.32168,6
View External Website inside of streamlit app,-35.65924,-31.510138,9
RuntimeError: Data adapters should be mutually exclusive for handling inputs in Streamlit only,-78.282234,-16.280104,9
Streamlit not detecting changes to multipage apps in WSL2,-55.983055,-13.781466,9
Add a download button inside expander,-13.261303,7.4481487,0
Action-driven tooltips,25.58406,-20.78065,4
How to style slider annotations?,83.253365,-35.14196,4
It is necessary to make an adder((,-10.818212,-0.89270514,4
How to download .csv with a hyperlink/cell inside a dataframe,30.860926,-47.30035,8
Content Decoding Error,-45.406303,59.651806,1
Streamlit embedded Microsoft Visio drawings,-42.62428,-47.657814,9
"Help with cache, callbacks or session state",11.593326,80.578094,2
Text is not displaying,13.380529,-1.1979705,5
I upgraded my streamlit version and now contents of my pages folder show up in the side bar,-25.616161,-21.3324,9
Is @st.experimental_memo globally stored?,3.8430939,67.981636,2
Able to set/config default ttl for cache?,9.354032,88.05663,2
Page config error when running a Streamlit script from inside another,-19.650204,-13.979408,9
Getting error while installing package,-75.98593,24.419939,1
Click on st.metric to see a detailed view of the data,39.41868,-38.336006,3
Background color of a plotly chart not taken,-10.015717,-82.20615,3
Centering a text,36.201977,-39.874096,4
Issue with installation,-76.55034,26.291515,1
Access dataframe in another page (multipage app),25.839048,-52.50879,8
I need to generate an animating Heatmap but not working?,-19.35725,-67.36201,3
Streamlit doesn't display pandas data frame,2.0408492,-46.976055,8
"DuplicateWidgetID: There are multiple identical st.button widgets with key='predict' for an image model, please help?",63.0394,54.780716,0
Align different widget across multiple columns,50.390224,-19.33556,4
Gmaps figure is not displaying the direction layer in the streamlit app,-41.735847,-57.0349,9
Logo and App name at the upper left corner,23.607037,19.37489,4
Several different labels and sublabels for axis,8.34662,-89.10406,3
Add features to the datapoints on map using st.map,16.196245,-58.015934,3
DuplicateWidgetID with key='predict' for an image binomial classification problem,63.039352,54.815025,7
HTML table responsiveness error,39.831806,-17.227432,4
How to build a multi language with Streamlit,-55.29464,-31.392763,9
How to use a streamlit site on the smartphone?,-36.428215,-17.974909,9
DuplicateWidgetID with st.button widgets with key='predict' for an image classification problem?,63.0269,54.809544,0
How to create tabs on streamlit that work independently,-5.330065,-24.516306,9
"St.file_uploader ""AttributeError""",-39.10248,75.48094,6
How to add notifications to Streamlit app?,-41.752346,-30.537317,9
Official Documentation Page Not Showing Properly on Safari,-24.41111,4.952842,4
Sidebar not functioning properly in Firefox,43.484104,-4.4536157,4
How to create expanders for multiple columns?,60.4802,-19.205242,4
Trying to put all graphs in a 2 by 2 or 3 by 3,-1.3270234,-75.98539,3
Setting cache TTL,9.329706,88.02666,2
Delete (remove from app screen) Streamlit form (st.form) after feeling,-44.115196,-17.939045,9
How to make upload and download buttons in columns layout style?,54.561314,-12.380727,0
Turn vertical bar chart to horizontal?,4.1617336,-81.85741,3
Question regarding Streamlit maps,-39.15778,-54.831314,9
"Embedding image links in table doesn't show image, saving to HTML does",15.428288,-18.87303,6
Is it possible to display an html file in streamlit?,-25.50049,-30.700329,9
St.set_page_config,9.169489,19.039124,4
Error with using different keys on streamlit form,-61.7188,-15.714029,9
Errors,-27.191158,33.76245,1
Display images one by one with a next button,19.729635,-26.99127,0
Session specific (compressed) log files (or how to know when session ends),28.809727,67.86868,2
The press the button to calculate is not working,35.176357,37.10098,0
Cache on disk working but not on memory,-4.8972187,79.45976,2
Button inside column: Only one button output displayed at a time,55.319035,-11.279247,0
Link to specific section on another page,21.36567,29.542065,4
How to disable pages in streamlit,-25.688347,-18.623455,9
Combo box widget,80.28211,-14.250089,7
Display images along with comment boxes side by side,21.037428,-28.252249,4
"Removing entire header (running animation, main menu, decorator) and footer from static files",6.787827,-0.9079997,4
Help creating this equation and calculate once hit submit,-6.107826,23.566822,5
Closing an app from button click,26.982555,47.010303,0
"Unable to run ""streamlit hello"" or any other python file after installing streamlit latest",-78.533356,-23.347809,9
Support for pydeck custom tile layer,-32.9734,-87.09971,4
Using pyplot and pandas to display a horizontal stacked bar plot,3.1747074,-81.69093,3
Text in st.spinner,7.9480925,6.6313567,5
is there a way to stream m3u8 files using streamlit video?,-32.388725,5.0959744,9
Streamlit to select excel sheet name and pass the selection to dataframe reader,4.991787,-43.909218,8
Nested selectbox in st.form?,81.43562,3.6944463,7
ImportError: cannot import name 'COMError' from '_ctypes' (/usr/local/lib/python3.8/lib-dynload/_ctypes.cpython-38-x86_64-linux-gnu.so),-54.753773,34.491478,1
Streamlit session state timeout,-50.55531,7.233602,9
A few more questions on Multi-Page Apps,14.061572,26.777832,4
Knowing the Active Widget,55.15579,51.58409,4
Column Layout,51.007866,-23.785975,4
Use button to clear multiselect using session_state,97.43697,-2.7848113,7
On_click function assigned to button runs without clicking,36.412663,45.921,0
How to get multiple inputs using same text_input box?,58.36764,15.535913,5
Connection Error: Failed to process a WebSocket message,-79.586105,38.846165,1
Bad Message Format : 'setIn' cannot be called on an ElementNode,-21.684965,26.909012,1
Wanted to create a log of some format that works across all the instances of Streamlit?,-48.92898,17.203583,9
Perspective inside Streamlit,-44.00802,-49.915222,9
Streamlit and SQLite,-26.032732,-7.622277,9
How to disable text input postback on tab,50.91748,27.227936,5
Pass data to app.py,-15.452507,25.747866,1
"Getting a "" NameError: name '_imp' is not defined "" while try to plot plotly chart on streamlit window",-24.625015,-70.928856,3
St.text_area issue,41.801464,8.926231,5
How to add a text inside the image,22.787025,-27.683878,4
Altair Vega compilation different between Streamlit versions,-32.00724,-58.847782,9
How do I make an automatic changing page?,17.734543,36.008568,4
Question about project-structure,-22.292326,40.30047,4
How to keep app run training model although app is closed?,25.624153,53.657707,2
ProgrammingError: SQLite objects created in a thread can only be used in that same thread. The object was created in thread id 14408 and this is thread id 2776,-16.760551,42.8783,1
How to stop spinner when stop clicked?,6.663486,7.6657557,0
Iterate dictionary in streamlit,-28.605276,-24.287134,9
TypeError: metaclass conflict: the metaclass of a derived class must be a (non-strict) subclass of the metaclasses of all its bases,-49.789272,32.58034,1
Numexpr.utils: NumExpr defaulting to 8 threads,-55.345036,22.633724,2
Hide dashboard?,7.449327,48.206284,4
A forum discussion like app using streamlit,-38.67934,-35.75639,9
Possible to make a trading bot app on this?,31.283268,12.847025,4
Form's submit button does not work as expected,46.789978,38.11733,0
Selecting a specific st.tabs tab using hyperlink,22.019188,13.492407,4
How to make a button open a new page,19.715776,32.714798,0
Horizontally align a button within a column,54.463497,-10.70083,0
"How to disable one checkbox, when another checkbox or checkboxes are checked in streamlit?",-28.39218,-20.266348,9
"What to do? - StreamlitAPIException: ""Expected bytes, got a 'int' object""",-71.58352,-47.343143,9
How to update slider values after modification?,78.13192,-30.704039,4
Downloading a Word document returned by function(s),-7.0959067,9.937358,6
How to select a function with a checkbox and run it using a button in Streamlit?,-28.390368,-21.313112,9
Def name():,-15.389653,29.534634,5
Download inputs as a document,-7.29038,7.739401,6
How to disable warning message when starting as Python script,-18.19604,34.41836,1
How to change theme at runtime (without the hamburger menu),7.324276,-3.9203415,4
Save chronometer when reloading the page,16.684593,43.03195,2
Embed form and container one below the other (retain them after page reload) in a single page,66.191925,26.360891,4
Jinja2,-55.35802,30.048117,4
Can we not use callbacks using the st.form_submit_button?,46.365284,42.045807,0
Bokeh plots no longer showing,-48.9847,-73.43495,3
Html doc for xampp,-3.4144335,7.642512,4
Selectbox does not adapt,85.736984,0.97993046,7
Dynamic Container with Active Tabs,23.39358,11.736704,4
Storing dictionary in dataframe cell using one-item list,33.26333,-57.427654,8
How to indent bullet point list items?,26.439241,-10.412323,4
Streamlit vs. Django and React UI,-89.7723,-24.673891,9
Running streamlit from inside a folder causes trouble with environment variables,-68.395676,-18.399492,9
"How to make Graph, Table and Metrics interactive?",9.310638,-65.31353,3
Creating a nicely formatted search field?,27.775629,4.3879905,4
