id,title,slug,has_accepted_answer
25459,Interactive DataFrame has to be used after the button is clicked,interactive-dataframe-has-to-be-used-after-the-button-is-clicked,True
25498,Does st.download_button support downloading json format?,does-st-download-button-support-downloading-json-format,True
25482,Creating a stopwatch timer on button click until its True,creating-a-stopwatch-timer-on-button-click-until-its-true,False
25440,Staudio on a wav stream in memory (instead of a file on disk),staudio-on-a-wav-stream-in-memory-instead-of-a-file-on-disk,True
25270,Pygame like component in streamlit,pygame-like-component-in-streamlit,False
25478,How to avoid reloading of pyplot figures?,how-to-avoid-reloading-of-pyplot-figures,False
25438,Set page config error on loading app or returning to main that disappears on refresh,set-page-config-error-on-loading-app-or-returning-to-main-that-disappears-on-refresh,False
21773,"Remove/Hide ""running man"" animation on top of page",remove-hide-running-man-animation-on-top-of-page,True
25453,Gallery view with checkbox to send data thru API,gallery-view-with-checkbox-to-send-data-thru-api,False
25442,"Issue with creating a streamlit component that renders a react canvas component. ""property 'canvas' does not exist on type 'MyComponent'""",issue-with-creating-a-streamlit-component-that-renders-a-react-canvas-component-property-canvas-does-not-exist-on-type-mycomponent,False
24935,Thin white space on top even after hiding header,thin-white-space-on-top-even-after-hiding-header,True
25373,How to use output variables from one button in another button?,how-to-use-output-variables-from-one-button-in-another-button,True
2743,How to change sliders programmatically,how-to-change-sliders-programmatically,False
25377,How to work date input with shortcuts,how-to-work-date-input-with-shortcuts,False
25243,St.success customization problems,st-success-customization-problems,True
25355,Add CSS to st.video using st.markdown?,add-css-to-st-video-using-st-markdown,False
25344,St.experimental_rerun() for sortable repeating (input-)panels,st-experimental-rerun-for-sortable-repeating-input-panels,False
25382,Text_input inside a button doesn't work,text-input-inside-a-button-doesnt-work,True
25357,The streamlit does not refresh the dataframe on the localhost,the-streamlit-does-not-refresh-the-dataframe-on-the-localhost,False
25381,"Streamlit file_uploader - EmptyDataError: No columns to parse from file, TypeError: expected str, bytes or os.PathLike object, not NoneType",streamlit-file-uploader-emptydataerror-no-columns-to-parse-from-file-typeerror-expected-str-bytes-or-os-pathlike-object-not-nonetype,False
25034,"Way to notify user with message with delay then disappear - notification, toast etc",way-to-notify-user-with-message-with-delay-then-disappear-notification-toast-etc,False
25318,Is there a way to get form data without pressing submit button?,is-there-a-way-to-get-form-data-without-pressing-submit-button,False
25351,Window blinking when double clicking or using package streamlit-drawable-canvas,window-blinking-when-double-clicking-or-using-package-streamlit-drawable-canvas,False
25341,"Using pyplot with sklearn, PyplotGlobalUseWarning warning",using-pyplot-with-sklearn-pyplotglobalusewarning-warning,True
25308,Streamlit echarts add clickable links,streamlit-echarts-add-clickable-links,False
25079,Subscript in slider text,subscript-in-slider-text,True
25259,Strange behavior with st.form and date_input when reading default values from a file,strange-behavior-with-st-form-and-date-input-when-reading-default-values-from-a-file,True
25260,como perzonalizar tema streamlit desde pycharm?,como-perzonalizar-tema-streamlit-desde-pycharm,False
24713,The if-else appear anyway,the-if-else-appear-anyway,True
15807,Validating input via callback function?,validating-input-via-callback-function,True
25236,Getting error while using select box with form,getting-error-while-using-select-box-with-form,True
25231,Error after running my summarizer app,error-after-running-my-summarizer-app,False
17343,"Can't print a quiz on my webapp, it either doesn't display or displays in Pycharm",cant-print-a-quiz-on-my-webapp-it-either-doesnt-display-or-displays-in-pycharm,True
25166,How can I tell altair to use the full height of the container it is in?,how-can-i-tell-altair-to-use-the-full-height-of-the-container-it-is-in,False
25201,Issues displaying text in a thread,issues-displaying-text-in-a-thread,False
24984,Custom Webpage Designs & Layout Possible?,custom-webpage-designs-layout-possible,False
25193,How to run keplerGL on streamlit?,how-to-run-keplergl-on-streamlit,False
25189,Pin an element on the page,pin-an-element-on-the-page,False
25187,I want to read vcf file using file uploader,i-want-to-read-vcf-file-using-file-uploader,False
25184,My streamlit stop work,my-streamlit-stop-work,False
25169,Altair plots showing up as blank webpage,altair-plots-showing-up-as-blank-webpage,False
25022,Disable button during on_click function evalution,disable-button-during-on-click-function-evalution,True
25155,AttributeError: module 'streamlit' has no attribute 'cache',attributeerror-module-streamlit-has-no-attribute-cache,False
25143,Using the development branch,using-the-development-branch,True
25135,"Toggling back and forth between st.info, error, etc. and print()",toggling-back-and-forth-between-st-info-error-etc-and-print,False
23584,Get views statistics from my app,get-views-statistics-from-my-app,False
24923,Error during deployment,error-during-deployment,False
25111,Unable to get correct ML prediction with saved JSON,unable-to-get-correct-ml-prediction-with-saved-json,False
25109,Problem creating bar chart with 2 seperate variables on X-axis but with the same Y-axis value,problem-creating-bar-chart-with-2-seperate-variables-on-x-axis-but-with-the-same-y-axis-value,False
9801,Caching a User Selection,caching-a-user-selection,False
9437,Using st.dataframe with color code (style) but hiding index,using-st-dataframe-with-color-code-style-but-hiding-index,False
13069,"How to remove the "".Streamlit"" from the web page title?",how-to-remove-the-streamlit-from-the-web-page-title,True
25080,Streamlit ScreenCast is not working,streamlit-screencast-is-not-working,False
25048,Individual .streamlit folder for each project,individual-streamlit-folder-for-each-project,False
24767,Format Changing Problem of Number Input,format-changing-problem-of-number-input,True
25053,"Getting an error while deploying app to streamlit, but it works perfectly when ran locally",getting-an-error-while-deploying-app-to-streamlit-but-it-works-perfectly-when-ran-locally,False
25078,Displaying Keras model.summary() table in Streamlit app,displaying-keras-model-summary-table-in-streamlit-app,True
25051,How to use multiple files loaded with file_uploader,how-to-use-multiple-files-loaded-with-file-uploader,False
24871,Need streamlit to support bokeh 2.4.2,need-streamlit-to-support-bokeh-2-4-2,False
24802,Moving parts in a an Image,moving-parts-in-a-an-image,False
25001,Invoking Python subprocess in Streamlit to run Linux script file,invoking-python-subprocess-in-streamlit-to-run-linux-script-file,False
13343,Automatically updating plots using data streams,automatically-updating-plots-using-data-streams,False
24997,Link to another webpage using option_menu,link-to-another-webpage-using-option-menu,False
24970,Trying to Upload an Audio File to WebPage and Then Play it Using Audio Player,trying-to-upload-an-audio-file-to-webpage-and-then-play-it-using-audio-player,False
24908,Count of selected rows into a variable,count-of-selected-rows-into-a-variable,True
24937,Enhancing few status elements,enhancing-few-status-elements,False
24964,"Download button not using ""utf-8"" for decoding Chinese character",download-button-not-using-utf-8-for-decoding-chinese-character,False
24958,"""Select All"" Option within st.checkbox",select-all-option-within-st-checkbox,False
14753,Download zip file,download-zip-file,True
24928,Slider: add spaces or break line to the slider label,slider-add-spaces-or-break-line-to-the-slider-label,False
24445,Slidebar filter selection,slidebar-filter-selection,False
24931,Multiselect using multiple words (phrases or text),multiselect-using-multiple-words-phrases-or-text,False
24799,Selectbox dropdown doesn't scroll properly when navigating options with arrow keys,selectbox-dropdown-doesnt-scroll-properly-when-navigating-options-with-arrow-keys,False
24912,How to merge pdf files and offer download,how-to-merge-pdf-files-and-offer-download,False
5831,How to access uploaded video in streamlit by open cv?,how-to-access-uploaded-video-in-streamlit-by-open-cv,True
24876,Trying to Run Audio File Analysis Streamlit App on Local Host but Erroring Out,trying-to-run-audio-file-analysis-streamlit-app-on-local-host-but-erroring-out,False
24736,Failure error,failure-error,True
24906,How to create a link without opening a new window,how-to-create-a-link-without-opening-a-new-window,False
24904,"Styles, theming and widget examples",styles-theming-and-widget-examples,False
11487,How to set light mode as default theme? (even if I have a custom theme),how-to-set-light-mode-as-default-theme-even-if-i-have-a-custom-theme,True
24883,Tensorflow module not found when using it through streamlit,tensorflow-module-not-found-when-using-it-through-streamlit,True
24857,Running Streamlit with selenium on a virtual machine,running-streamlit-with-selenium-on-a-virtual-machine,True
23826,Error using xlwings package with streamlit,error-using-xlwings-package-with-streamlit,True
24011,Help with output - iframe too small,help-with-output-iframe-too-small,True
24827,Creating Boardgames in Streamlit,creating-boardgames-in-streamlit,False
24842,About download multiple images using single download button in streamlit,about-download-multiple-images-using-single-download-button-in-streamlit,False
24807,Suppress rerunning of function (only for first value initialisation),suppress-rerunning-of-function-only-for-first-value-initialisation,False
24847,ModuleNotFoundError: No module named 'streamlit.components',modulenotfounderror-no-module-named-streamlit-components,False
16885,Form Variables values not being saved,form-variables-values-not-being-saved,False
